SGV, Raw, SavitzkyGolay, LeastSquares, Flat, Hamming
123.0,120.127279117,120.626221472,131.352899113,123.020602663,120.441249109
123.0,118.725834505,117.946801461,131.380850123,126.241101269,124.322479534
124.0,118.704047656,120.027745693,131.412318068,130.88788463,131.135222774
130.0,127.470500311,127.336522542,131.447325338,136.888951369,137.768403408
138.0,136.990630451,135.907622008,131.485893909,140.432568464,142.706960464
141.0,140.792950029,141.031635299,131.52804533,138.328851288,143.882210694
142.0,145.041069504,148.785340339,131.573800713,133.295795692,136.817413726
143.0,153.113937849,144.747366658,131.623180727,126.318548949,124.451037039
117.0,124.707344295,131.418716414,131.676205581,118.244556658,114.812626159
113.0,117.127075307,114.923106526,131.732895021,112.444323341,109.991566584
108.0,109.379575965,109.475018484,131.793268317,109.54542999,109.088274362
103.0,106.184260457,107.629442662,131.857344252,106.439496759,108.824631647
101.0,111.147046912,110.354838419,131.925141111,102.761634729,105.105081288
102.0,111.013394399,109.786529068,131.996676674,97.3619217207,97.9156073427
96.0,101.771194403,102.834177893,132.071968204,90.8857113624,89.8496174501
90.0,93.7217672643,93.2791014522,132.151032433,85.4861041211,83.3046999379
87.0,84.7649592691,84.4828579744,132.233885558,82.2076291267,80.1439430047
83.0,77.9650511796,79.3829669185,132.320543224,81.7794180967,80.2711397388
86.0,79.6775055289,78.3274952223,132.411020515,84.1232133549,82.8378789546
85.0,79.7154345626,80.2054676837,132.505331945,87.2327284071,87.3515899164
87.0,83.6420707707,84.2682521052,132.603491446,90.7833539243,91.8012876001
92.0,91.3035935641,90.8487516916,132.705512352,95.4843678874,94.932657841
96.0,95.2407334516,93.6589124907,132.811407398,100.408612779,98.9035278686
100.0,93.3007094543,95.7383038713,132.921188697,105.434888884,105.013027431
107.0,101.785318471,100.582976354,133.034867737,110.887820762,111.687913947
111.0,108.557755871,108.841056282,133.152455363,115.948717821,117.261503623
117.0,115.508541727,115.72465287,133.273961774,119.388576225,120.733116368
121.0,121.223024648,120.317969351,133.3993965,121.554868943,122.192907691
123.0,121.765256575,122.87676043,133.528768397,122.768545448,122.59266778
125.0,123.758267914,122.20655087,133.662085637,125.384021715,123.515983793
123.0,120.857544095,122.860604861,133.799355687,129.929677904,127.180767637
125.0,124.82193606,121.565856006,133.940585308,134.793132158,134.798107573
126.0,124.041252476,129.848763546,134.085780531,139.457852417,142.40315726
147.0,144.892902633,139.656097954,134.234946654,143.644586886,145.727236584
146.0,146.0,147.936664605,134.388088225,145.866150992,146.008219887
147.0,147.081712627,146.422720992,134.54520903,146.723315219,145.84552579
149.0,145.262788169,145.764422847,134.706312078,148.357727936,146.994322156
151.0,145.356210026,144.857551558,134.871399592,150.582815473,150.133296065
150.0,146.32255703,147.490365563,135.040472994,153.473726042,154.008965654
154.0,152.940090142,152.0577034,135.213532893,156.525876317,157.115966787
159.0,156.36263744,156.202708514,135.390579067,159.360916913,159.443230533
164.0,158.038538985,158.766023246,135.571610457,162.059727347,161.582613993
164.0,161.281972304,160.004788939,135.756625147,164.72075958,164.394319471
164.0,160.919798544,162.522987477,135.945620355,167.656940861,167.734180735
170.0,166.679351446,165.761678782,136.138592417,171.096163948,170.967434597
171.0,169.584093865,169.297808628,136.335536772,174.368105037,174.414667336
173.0,171.363669729,172.441543686,136.53644795,177.034255405,177.690175034
176.0,177.087717392,176.150438109,136.74131956,179.371253214,179.995677462
176.0,179.250679033,179.66477809,136.950144268,180.66732562,181.285233996
178.0,181.281921802,181.005100428,137.162913792,180.639654326,181.53513409
179.0,181.779657177,182.285110894,137.379618882,179.280845856,180.323475482
177.0,182.571679336,181.872025356,137.600249308,176.193135748,177.4156295
173.0,179.588822428,180.259975084,137.824793841,171.977698216,172.681853868
172.0,176.924550375,176.519721242,138.053240244,167.951016768,166.949414556
169.0,170.84221278,170.165550313,138.285575252,164.727382355,162.746445944
166.0,162.3281658,163.378412458,138.521784563,163.001203564,161.533125058
164.0,160.263161038,160.210048874,138.761852814,162.958893914,162.542896651
160.0,161.275072424,160.829669046,139.005763574,163.354869546,164.241185317
160.0,162.611415798,163.54241875,139.253499325,163.498249954,164.679782196
165.0,166.716079746,165.686751448,139.505041446,163.569085964,163.435632588
165.0,165.171251754,164.996275673,139.760370197,163.928231976,162.468947398
163.0,161.567949448,162.226439196,140.019464707,165.225165447,163.625224564
162.0,161.538578073,161.063863693,140.282302951,167.934959175,167.224218884
161.0,163.033162482,163.905952881,140.548861743,171.178273212,171.871013229
162.0,169.540061956,168.899273933,140.819116712,173.593676918,175.43752083
162.0,174.365081116,174.774124779,141.093042287,173.489705623,176.07406644
161.0,178.289884848,177.870607076,141.370611686,169.898833663,172.618747562
157.0,177.323961976,177.53022948,141.651796893,162.420746813,164.803599848
151.0,172.368375331,171.971735412,141.936568643,151.342878541,153.165100081
142.0,161.917733529,162.309157451,142.224896409,137.538406129,138.585627773
132.0,149.094110912,148.67569985,142.516748379,122.682413173,122.411125573
120.0,132.452969397,132.695475704,142.812091444,108.376695775,106.673583906
110.0,115.431233288,115.015294299,143.110891175,97.0083914909,93.7771582431
102.0,98.6365866368,99.3043660094,143.413111814,89.9095361313,85.9201918438
95.0,87.5293350264,86.5683373437,143.718716246,87.8012194724,84.4099162602
91.0,79.779024692,81.6036735345,144.027665993,90.066586742,88.1850022726
92.0,84.2668415003,82.6682025722,144.339921185,95.0042212043,94.9859921706
93.0,88.586401489,89.9269725964,144.655440548,100.522746972,101.934609522
103.0,98.9821081899,98.2976135627,144.974181389,105.805595354,106.854037198
111.0,106.058368881,105.503033726,145.296099568,110.793539388,110.319382044
115.0,108.405361493,108.794875783,145.621149489,115.744592043,114.406468047
119.0,111.092174102,110.788833883,145.949284077,121.040043812,120.407944219
123.0,114.6435614,115.456205117,146.28045476,126.537996318,127.321939753
127.0,123.123247294,122.910735517,146.614611452,131.331647749,133.008058221
131.0,131.114112323,130.707619287,146.95170253,135.390808151,136.339907129
138.0,135.678341097,136.141262808,147.29167482,137.741997208,137.975184539
144.0,138.620536978,137.142785252,147.634473573,139.60601446,139.401111228
144.0,136.344550028,139.127968945,147.98004245,140.938785413,140.814758274
145.0,142.494667107,138.936019576,148.328323498,143.46671541,142.797477928
145.0,138.241954375,142.214554454,148.679257135,147.306665263,145.71721521
155.0,146.275032523,142.053209363,149.032782127,152.60462364,151.141713553
156.0,142.935521327,146.526348996,149.388835568,158.438195072,158.69816431
162.0,153.819644095,152.514583598,149.747352863,164.606873162,165.847716303
163.0,162.630634672,162.194382484,150.108267704,169.979119983,171.26794558
173.0,168.297432703,169.266858847,150.47151205,174.78464884,174.772687749
185.0,174.838586695,173.439517339,150.837016112,179.651403945,178.270909982
185.0,174.96267348,175.427637531,151.204708324,184.540864826,183.760384399
186.0,177.700745706,178.791627921,151.574515326,190.006775381,190.349579027
192.0,186.65927542,185.590957213,151.946361946,196.241361729,196.609062987
199.0,192.717775491,193.207790179,152.320171174,202.561915938,202.36488271
208.0,199.219471202,198.70822088,152.695864144,209.428078006,208.486684081
212.0,203.790749811,204.110283222,153.073360108,216.682607818,215.939941665
215.0,210.022585665,209.877027355,153.452576421,223.892424123,224.449785575
221.0,217.778063324,218.50991427,153.833428516,230.411854393,232.059196901
228.0,228.618447629,227.939296399,154.215829879,235.140340619,237.113183717
231.0,235.566742383,235.624842059,154.599692031,237.02542575,239.040150292
234.0,239.569382407,239.750427456,154.984924505,236.099888213,237.734493721
235.0,240.89497297,240.497850803,155.371434824,234.008581772,234.031338691
233.0,237.699927108,237.896571753,155.759128475,231.681584482,230.183468827
230.0,232.773749813,232.027874193,156.14790889,229.98631754,228.583937345
226.0,226.61175855,228.180603248,156.537677424,228.927631675,228.952258969
223.0,228.411153018,227.434857184,156.928333326,227.235417664,229.199110965
219.0,229.065944779,229.738459504,157.319773723,223.783273202,226.5320538
219.0,230.860263461,230.799216226,157.71189359,218.503326733,219.689299702
217.0,228.23223357,226.720226059,158.104585735,212.029785788,211.115782378
212.0,216.332197348,217.692472592,158.497740763,205.891214262,203.819841208
207.0,207.950584661,207.294303721,158.891247066,201.590681903,199.636960239
198.0,200.007947523,200.412259032,159.284990789,198.800896116,198.430713566
194.0,197.081448921,197.713434441,159.678855806,197.137605511,197.875288318
193.0,199.031284234,198.317484092,160.072723704,195.404393507,196.275308124
191.0,198.344484446,198.253222581,160.466473749,192.352561703,193.320087018
190.0,195.835748861,196.291372075,160.859982868,188.19036477,188.831135774
188.0,193.38449854,192.832173282,161.25312562,183.960921088,183.459830451
182.0,187.554550386,187.685321553,161.645774171,180.152346593,178.825878873
178.0,181.353515976,181.23517432,162.037798273,177.871849315,176.290894645
176.0,176.26334328,176.758757203,162.429065235,176.80470143,176.05546121
173.0,175.146632924,174.64364221,162.819439896,175.834765487,176.941937023
169.0,175.086156432,176.166380907,163.208784605,172.774256533,175.919517114
168.0,179.032910323,178.111431395,163.596959188,167.3185698,170.272691614
167.0,177.335272243,177.812283677,163.983820927,160.074689617,160.197269445
165.0,171.092207327,169.58105517,164.369224531,152.83425425,149.987907873
159.0,155.837547322,156.722605771,164.753022112,147.439666659,143.997783956
154.0,144.735232475,145.099039681,165.135063159,145.943576149,143.332962255
149.0,140.62352113,140.656004897,165.515194504,147.734757171,146.754908124
147.0,142.096254227,142.106091392,165.893260304,151.17253947,151.827844453
153.0,147.36829542,147.728207495,166.26910201,155.444288343,156.097384446
160.0,154.539741439,153.749964263,166.642558338,160.268193215,159.545974674
164.0,157.511714812,157.424075752,167.013465245,164.876702326,163.961382237
169.0,159.399405117,159.774352796,167.381655898,170.426140595,169.842761717
173.0,164.340457633,164.814166889,167.746960647,176.542015275,176.483858501
176.0,172.098128047,170.891420172,168.109207001,182.693373343,183.370655204
182.0,176.909064064,178.684042855,168.468219591,188.624534313,189.171071264
191.0,187.088171925,185.288159412,168.823820153,193.856497943,194.128292391
193.0,190.242271977,190.977035722,169.175827488,197.654991919,198.570945673
198.0,194.978330544,195.611343164,169.524057439,200.87707879,201.561469983
201.0,201.331070257,200.087303808,169.868322865,203.47618207,203.562483734
201.0,201.950066511,202.685961891,170.208433602,205.252560627,205.3256086
205.0,203.995503268,203.965330824,170.544196447,206.812766384,206.916914876
206.0,206.042118391,205.757709628,170.875415114,208.037915534,208.350054898
206.0,207.016661587,207.446107024,171.201890215,208.648119352,209.234038365
206.0,209.163984793,208.849602308,171.523419229,208.474421139,209.196217803
206.0,209.718743186,209.83618665,171.839796461,207.379421855,208.033870089
206.0,209.583387605,209.599259162,172.150813029,206.220598081,205.952878893
205.0,208.290195136,208.035514836,172.456256818,204.837909081,204.164814425
202.0,205.186274695,205.069989583,172.755912457,203.14819736,203.338853815
200.0,202.590005366,203.562055315,173.049561288,200.522821043,202.018416916
198.0,204.176425874,203.29422692,173.336981333,196.524100566,198.50256453
194.0,202.279992207,202.941790628,173.61794726,191.039786466,191.989808466
194.0,199.527481479,198.674279474,173.892230361,186.652255896,184.366626863
191.0,190.824689224,190.811226534,174.159598505,183.293988864,179.93677205
187.0,181.031434363,180.676005597,174.419816122,183.177313569,180.872490644
183.0,175.164600535,177.5837109,174.672644163,185.621217826,185.063962472
181.0,182.387740314,179.42516769,174.917840063,189.317655669,190.503472861
182.0,183.641452012,186.6167473,175.155157719,191.66187934,193.924841843
194.0,194.429681216,192.125977393,175.38434745,193.102042941,194.15974514
193.0,195.544595155,196.17865383,175.605155966,191.743629065,192.472052194
191.0,194.654905661,194.462837253,175.817326334,189.731989828,189.767103825
191.0,192.031973363,192.666192095,176.020597949,187.914452924,186.890278216
191.0,190.187956991,188.794296388,176.214706491,186.935979796,185.704872959
188.0,184.235796737,185.922457729,176.399383904,186.259089393,186.149620856
187.0,185.547806493,184.572255372,176.574358349,187.281047402,187.111423647
185.0,185.818588577,186.555807505,176.739354177,188.342482374,188.167552288
188.0,188.124175053,186.873183871,176.894091898,190.371927552,189.814779835
191.0,186.93971049,188.650874429,177.038288136,192.676886927,192.041798256
191.0,191.335236582,189.288623764,177.171655603,195.578469267,195.443288622
188.0,190.417215728,192.552910075,177.293903061,197.604226087,198.752757241
192.0,197.169259871,195.78660409,177.404735285,198.234340083,200.330846033
192.0,199.658546903,200.372061909,177.503853029,196.269880528,198.637383475
191.0,202.083238828,201.908258078,177.590952991,192.091710359,193.272307621
188.0,200.317155913,199.548787062,177.665727779,186.429435144,186.126332611
184.0,192.275560506,192.952029712,177.727865867,180.36496528,179.274432224
179.0,184.83801822,184.415313607,177.777051567,175.543427898,174.158729894
171.0,176.991953936,177.494457192,177.81296499,171.611582389,171.037588611
165.0,172.656346352,172.41804721,177.835282006,168.502114699,168.902423429
161.0,169.887636173,170.448636063,177.84367421,163.796063892,165.859537136
158.0,169.52242076,168.751228203,177.837808888,157.449707129,159.908108652
153.0,165.852298754,167.074981694,177.817348968,149.173897844,150.050370469
148.0,162.166115297,159.926049126,177.781952997,139.946449848,139.009727621
141.0,147.488081234,149.128758614,177.731275093,131.222322513,129.273179222
137.0,136.976512743,136.401834531,177.66496491,125.207055798,122.593790172
128.0,126.648489908,126.496207383,177.582667598,121.813085077,120.008387011
121.0,119.225671953,120.192711414,177.484023768,121.080667106,120.250287596
121.0,119.206347557,118.546125562,177.368669454,122.810408027,122.048438208
122.0,119.806678351,119.941010676,177.236236061,125.330785375,124.994936504
123.0,121.945415914,121.82761825,177.086350346,127.362952034,128.354792786
124.0,124.974101367,125.356104002,176.918634363,128.264167609,130.188544923
125.0,129.618581912,129.562769938,176.732705427,127.767777833,129.112823888
126.0,132.14800734,131.543007611,176.528176079,125.593230854,125.956458399
126.0,129.482667138,129.736569964,176.304654039,123.060989457,122.260867503
125.0,125.601180962,125.656360669,176.06174217,120.374748432,119.54624786
121.0,121.519968823,121.076941989,175.799038436,118.355269536,118.248337081
117.0,117.611687478,119.025986228,175.516135857,116.557918357,116.928209027
117.0,119.41764008,117.729424347,175.212622479,115.353086492,115.3729912
116.0,115.978977701,117.322640021,174.888081316,113.718992504,113.581967793
117.0,116.032701628,114.905752001,174.542090327,113.12591357,112.251920859
115.0,112.639752749,113.448868283,174.174222356,113.213450576,112.134739799
115.0,112.008817606,111.351399418,173.784045102,114.462400427,113.756602597
115.0,110.908901514,111.614752315,173.371121075,116.395661358,116.419237893
117.0,113.778888651,113.492540531,172.935007548,118.76204587,119.119372633
118.0,116.822737182,116.789263783,172.475256518,120.868027234,121.30753042
121.0,119.585133331,119.67623677,171.991414663,122.925511311,122.865766865
124.0,122.001286312,121.760082463,171.483023297,124.835357385,124.473077409
125.0,122.94353188,122.949554917,170.94961833,126.363493762,126.551976905
126.0,124.098250699,124.482387857,170.390730217,127.803416351,128.341626754
127.0,127.081554673,126.880596676,169.805883918,128.799481904,129.299419771
128.0,129.027955535,128.824332994,169.194598859,129.109624979,129.51281708
130.0,129.416474985,129.768799129,168.556388878,129.145877619,129.081138306
131.0,130.101731031,129.677509059,167.890762183,129.268219047,128.769760822
130.0,128.827893336,129.005742795,167.197221312,129.848490905,129.231788149
130.0,128.288387902,128.443098241,166.47526308,130.886892864,130.56371582
131.0,129.101730372,128.829431465,165.72437854,132.120553493,132.439141465
131.0,130.081482438,130.62093309,164.944052931,132.888154211,133.741246495
132.0,133.218026371,132.723658868,164.133765635,133.158702777,133.843331069
133.0,134.208153505,134.456262661,163.292990133,132.602851773,132.834956396
135.0,134.516276044,134.185020732,162.421193953,132.308064897,131.587409702
135.0,132.712199375,132.917843405,161.517838627,132.258017166,131.304292864
134.0,131.230374189,130.93034097,160.582379641,133.218726624,132.585620521
133.0,130.106070825,130.85332765,159.61426639,134.894848137,134.743323484
135.0,132.87494717,132.143550745,158.612942129,137.008334971,137.264554066
136.0,134.354664815,134.95582785,157.577843925,138.550925291,139.293502427
139.0,137.895843638,137.528713129,156.508402608,139.574692708,140.246018651
140.0,139.835534775,139.924122247,155.404042724,139.897739539,140.159844962
141.0,140.79397863,140.692416719,154.264182487,139.762747072,139.627231659
142.0,140.357895096,140.280955743,153.088233724,140.092281007,139.395536899
143.0,139.298893033,139.552533394,151.875601833,141.302142544,140.185650845
143.0,139.286207089,138.827740628,150.62568573,143.260371871,142.695094857
143.0,139.029934362,139.662248734,149.337877798,145.750059357,146.045341514
146.0,142.58894733,142.470116757,148.011563839,148.444804487,148.994784212
148.0,146.64511747,146.360592697,146.646123024,150.808231042,151.189221612
151.0,149.266672949,149.544020047,145.240927839,152.50113599,152.691962755
154.0,151.841297615,151.426545431,143.795344033,154.170642561,154.000055377
155.0,152.52095918,152.968471373,142.308730579,155.332413009,155.377160111
156.0,154.296400834,153.834893318,140.780439601,156.355962874,156.771509181
157.0,154.937390179,155.614729907,139.209816345,157.498530126,157.53513141
160.0,157.597949167,156.944837351,137.596199107,158.996439809,158.317200382
161.0,157.529802919,157.587444683,135.938919194,160.447274528,160.058584232
162.0,157.60431441,157.990345028,134.237300868,162.611171113,162.421788419
164.0,160.020359372,159.834457523,132.490661287,165.56747026,165.159829587
166.0,162.473122998,162.345263166,130.698310462,169.104806901,168.575623628
169.0,164.826645379,165.014741919,128.859551195,173.089094622,172.757907066
172.0,168.436664649,168.293390911,126.97367903,176.672202415,177.348314505
174.0,172.46445931,172.695943278,125.039982193,179.365154829,180.903870398
177.0,177.742834806,177.907522427,123.057741546,181.210664635,182.155220333
180.0,182.403950286,181.798103267,121.026230525,181.810562067,181.935717147
181.0,182.658609322,182.784169297,118.944715088,181.854133127,181.491604723
182.0,181.785830706,182.066327859,116.812453661,166.762678109,178.759834012
181.0,181.599766846,181.159898911,114.62869708,166.790650692,163.847523367
178.0,180.642103363,187.890272561,112.392688538,166.600976678,148.565610425
178.0,182.586318455,162.450531445,110.10366352,166.79127235,163.717906538
94.0,106.543916337,126.26432389,107.760849761,166.631587141,178.736146959
